name,url
Design Thinking para Inovação (University of Virginia),https://www.coursera.org/learn/uva-darden-design-thinking-innovation-pt
Design User Interface (UI) Flow to Improve UX in Miro (Coursera Project Network),https://www.coursera.org/learn/design-user-interface-flow-improve-ux-miro
Design Your Virtual Classroom with Canva (Coursera Project Network),https://www.coursera.org/learn/design-virtual-classroom-canva
Design a Business Model Canvas with Miro (Coursera Project Network),https://www.coursera.org/learn/design-a-business-model-canvas-with-miro
Design a Client Welcome Kit using Canva (Coursera Project Network),https://www.coursera.org/learn/design-a-client-welcome-kit-using-canva
Design a Login/Register UI in Android using Linear layout (Coursera Project Network),https://www.coursera.org/learn/design-a-login-register-ui-in-android-using-linear-layout
Design a Product Package on Mockup using Adobe Photoshop (Coursera Project Network),https://www.coursera.org/learn/design-a-product-package-on-mockup
Design a Professional Business card with QR code using Canva (Coursera Project Network),https://www.coursera.org/learn/design-professional-business-card-with-qr-code-using-canva
Design a Remote Sprint to Test Prototypes in Miro (Coursera Project Network),https://www.coursera.org/learn/design-remote-sprint-test-prototypes-miro
Design a Social Media UI in Android using Linear Layout (Coursera Project Network),https://www.coursera.org/learn/design-a-social-media-ui-in-android-using-linear-layout
Design a User Experience Survey in SurveyMonkey (Coursera Project Network),https://www.coursera.org/learn/design-user-experience-survey-surveymonkey
Design a User Experience for Social Good & Prepare for Jobs (Google),https://www.coursera.org/learn/ux-design-jobs
Design a User Interface (UI) Story Map in Miro (Coursera Project Network),https://www.coursera.org/learn/design-user-interface-ui-story-map-miro
Design a mobile app interface with Moqups (Coursera Project Network),https://www.coursera.org/learn/design-a-mobile-app-interface-with-moqups
Design a pitch deck with Canva (Coursera Project Network),https://www.coursera.org/learn/design-a-pitch-deck-with-canva
Design an App with Mockitt (Coursera Project Network),https://www.coursera.org/learn/design-app-mockitt
Design an eBook Cover that stands out using Canva (Coursera Project Network),https://www.coursera.org/learn/design-an-ebook-cover-that-stands-out-using-canva
Design and Analyze Secure Networked Systems (University of Colorado System),https://www.coursera.org/learn/design-secure-networked-systems
Design and Build a Data Warehouse for Business Intelligence Implementation (University of Colorado System),https://www.coursera.org/learn/data-warehouse-bi-building
Design and Conduct of Clinical Trials (Johns Hopkins University),https://www.coursera.org/learn/design-and-conduct-clinical-trials
Design and Develop a Website using Figma and CSS (Coursera Project Network),https://www.coursera.org/learn/design-and-develop-website-using-figma-and-css
Design and Develop an Obstacles Game using Pygame in Python (Coursera Project Network),https://www.coursera.org/learn/design-and-develop-an-obstacles-game-using-pygame-in-python
Design and Implementation of Digital Health Interventions (Imperial College London),https://www.coursera.org/learn/digital-health-design-implementation
Design and Interpretation of Clinical Trials (Johns Hopkins University),https://www.coursera.org/learn/clinical-trials
Design and Make Infographics (Project-Centered Course) (Michigan State University),https://www.coursera.org/learn/infographic-design
Design and Simulate Smart Home Networks in Packet Tracer (Coursera Project Network),https://www.coursera.org/learn/design-simulate-smart-home-networks-packet-tracer
Design and Visualize Impact Metrics in Miro (Coursera Project Network),https://www.coursera.org/learn/design-visualize-impact-metrics-miro
Design and innovation of business model (Tecnológico de Monterrey),https://www.coursera.org/learn/design-and-innovation-of-business-model
Design corporate presentations with Piktochart (Coursera Project Network),https://www.coursera.org/learn/design-corporate-presentations-with-piktochart
Design de uma experiência do usuário para o bem social e preparação para o mercado (Google),https://www.coursera.org/learn/design-de-uma-experiencia-do-usuario-para-o-bem-social
Design engaging Facebook / Instagram Stories with Visme (Coursera Project Network),https://www.coursera.org/learn/design-engaging-facebook-instagram-stories-visme
Design engaging Stories for Instagram and Facebook in Easil (Coursera Project Network),https://www.coursera.org/learn/design-engaging-stories-instagram-facebook-easil
Design infographics with Prezi (Coursera Project Network),https://www.coursera.org/learn/design-infographics-with-prezi
Design of High-Performance Optical Systems (University of Colorado Boulder),https://www.coursera.org/learn/design-high-performance-optical-systems
Design social media content with Piktochart (Coursera Project Network),https://www.coursera.org/learn/design-social-media-content-with-piktochart
Design thinking for beginners with Mural (Coursera Project Network),https://www.coursera.org/learn/design-thinking-for-beginners-with-mural
Design trendy Merch for your small business with Canva (Coursera Project Network),https://www.coursera.org/learn/design-trendy-merch-small-business-canva
Design your own trading strategy – Culminating Project (Indian School of Business),https://www.coursera.org/learn/design-trading-strategy-culminating-project
"Design, Format, and Presentation in Microsoft PowerPoint (Coursera Project Network)",https://www.coursera.org/learn/design-format-and-presentation-in-microsoft-powerpoint
Design-Led Strategy: Design thinking for business strategy and entrepreneurship (The University of Sydney),https://www.coursera.org/learn/design-strategy
Design: Creation of Artifacts in Society (University of Pennsylvania),https://www.coursera.org/learn/design
Designe Facebook / Instagram Story Posts mit Canva (Coursera Project Network),https://www.coursera.org/learn/designe-facebook-instagram-story-posts-canva
Designe dein Ebook mit Canva (Coursera Project Network),https://www.coursera.org/learn/designe-ebook-canva
"Designing Autonomous AI (University of Washington, Microsoft)",https://www.coursera.org/learn/designing-autonomous-ai
Designing Effective Science Communication (University of Colorado Boulder),https://www.coursera.org/learn/designing-effective-science-communication
Designing Hardware for Raspberry Pi Projects (Johns Hopkins University),https://www.coursera.org/learn/designing-hardware-for-raspberry-pi-projects
Designing Learning Innovation (Politecnico di Milano),https://www.coursera.org/learn/designing-learning-innovation
Designing Traps with C# in Unity (Coursera Project Network),https://www.coursera.org/learn/designing-traps-c-sharp-unity
Designing Your Personal Weight Loss Plan (Case Western Reserve University),https://www.coursera.org/learn/weight-loss-plan
Designing a Low Fidelity Prototype in Figma (Coursera Project Network),https://www.coursera.org/learn/designing-a-low-fidelity-prototype-in-figma
Designing a Music Festival Poster on Adobe Illustrator (Coursera Project Network),https://www.coursera.org/learn/music-poster-design
Designing and Building Institutional Anti-Racist Spaces (Wesleyan University),https://www.coursera.org/learn/designing-building-antiracist-spaces
Designing and Formatting a Presentation in PowerPoint (Coursera Project Network),https://www.coursera.org/learn/designing-formatting-presentation-powerpoint
"Designing and Implementing Your Coaching Strategy (University of California, Davis)",https://www.coursera.org/learn/design-coaching-strategy
Designing and Querying Bigtable Schemas (Google Cloud),https://www.coursera.org/learn/googlecloud-designing-and-querying-bigtable-schemas-hbocj
Designing data-intensive applications (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/data-intensive-applications
Designing for Sustainment: Keeping Improvement Work on Track (Patient Safety IV) (Johns Hopkins University),https://www.coursera.org/learn/patient-safety-sustainment
Designing the Future of Work (UNSW Sydney (The University of New South Wales)),https://www.coursera.org/learn/designing-future-of-work
Designing the Organization (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/designing-organization
"Designing, Running, and Analyzing Experiments (University of California San Diego)",https://www.coursera.org/learn/designexperiments
Desplegando modelos de Machine Learning con Pycaret en Azure (Coursera Project Network),https://www.coursera.org/learn/desplegando-modelos-ml-pycaret-azure
Desplegando un modelo de visión computacional con Azure ML (Coursera Project Network),https://www.coursera.org/learn/modelo-vision-computacional-azureml
"Despliegue de modelos Deep Learning: Flask, heroku, Postman (Coursera Project Network)",https://www.coursera.org/learn/despliegue-modelos-deep-learning-flask-heroku-postman
Despliegue de modelos de IA en IoT Edge con ONNX (Coursera Project Network),https://www.coursera.org/learn/despliegue-de-modelos-ia-iot-edge-con-onnx
Detección de objetos (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/deteccion-objetos
Detect Fake News in Python with Tensorflow (Coursera Project Network),https://www.coursera.org/learn/detect-fake-news-python-tensorflow
"Detect Labels, Faces, and Landmarks in Images with the Cloud Vision API (Google Cloud)",https://www.coursera.org/learn/googlecloud-detect-labels-faces-and-landmarks-in-images-with-the-cloud-vis-tsdqu
Detect and Mitigate Ethical Risks (CertNexus),https://www.coursera.org/learn/detect-mitigate-ethical-risks
Detectando fraudes con Amazon Fraud Detector (Coursera Project Network),https://www.coursera.org/learn/amazon-fraud-detector
Detecting Attacks with Cloud IDS then Block with Cortex XSOAR (Google Cloud),https://www.coursera.org/learn/googlecloud-detecting-attacks-with-cloud-ids-then-block-with-cortex-xsoar-aci0e
Detecting COVID-19 with Chest X-Ray using PyTorch (Coursera Project Network),https://www.coursera.org/learn/covid-19-detection-x-ray
Detecting and Mitigating Cyber Threats and Attacks (University of Colorado System),https://www.coursera.org/learn/detecting-cyber-attacks
Determine Shortest Paths Between Routers Using Python (Coursera Project Network),https://www.coursera.org/learn/shortest-paths-between-routers-using-python
DevOps Capstone Project (IBM Skills Network),https://www.coursera.org/learn/devops-capstone-project
"DevOps Culture and Mindset (University of California, Davis)",https://www.coursera.org/learn/devops-culture-and-mindset
DevOps and Build Automation with Python (LearnQuest),https://www.coursera.org/learn/devops-build-automation-python
DevOps monitoring with Nagios: Configure Nagios in AWS EC2 (Coursera Project Network),https://www.coursera.org/learn/devops-monitoring-nagios-on-aws-linux-server-to-monitor-second-server
"DevOps on AWS: Code, Build, and Test (Amazon Web Services)",https://www.coursera.org/learn/devops-aws-code-build-test
DevOps on AWS: Operate and Monitor (Amazon Web Services),https://www.coursera.org/learn/devops-aws-operate-monitor
DevOps on AWS: Release and Deploy (Amazon Web Services),https://www.coursera.org/learn/devops-aws-release-deploy
DevOps on Alibaba Cloud (Alibaba Cloud Academy),https://www.coursera.org/learn/alibaba-devops
Develop Clustering Models with Azure ML Designer (Microsoft),https://www.coursera.org/learn/develop-clustering-models-microsoft-azure-ml-designer
Develop Linkedin designs with Visme (Coursera Project Network),https://www.coursera.org/learn/develop-linkedin-designs-with-visme
Develop a Company Website with Wix (Coursera Project Network),https://www.coursera.org/learn/develop-a-company-website-with-wix
Develop a Savings Plan with LibreOffice (Coursera Project Network),https://www.coursera.org/learn/develop-savings-plan-libreoffice
Develop a Serverless Computing App with Azure Static Web App (Coursera Project Network),https://www.coursera.org/learn/develop-a-serverless-computing-app-with-azure-static-web-app
Develop a UX Customer Problem Statement in Miro (Coursera Project Network),https://www.coursera.org/learn/develop-customer-problem-statement-user-experience-ux-miro
Develop a business presentation with Prezi (Coursera Project Network),https://www.coursera.org/learn/develop-business-presentation-with-prezi
Develop a free website with WordPress (Coursera Project Network),https://www.coursera.org/learn/develop-free-website-wordpress
Develop and Deploy Windows Applications on Google Cloud (Google Cloud),https://www.coursera.org/learn/develop-windows-apps-gcp
Developing AI Applications on Azure (LearnQuest),https://www.coursera.org/learn/developing-ai-applications-azure
"Developing AR/VR/MR/XR Apps with WebXR, Unity & Unreal (University of Michigan)",https://www.coursera.org/learn/develop-augmented-virtual-mixed-extended-reality-applications-webxr-unity-unreal
Developing Advanced Programme Delivery Framework in ClickUp (Coursera Project Network),https://www.coursera.org/learn/program-advanced-delivery
Developing An Entrepreneurial Mindset: First Step Towards Success (Michigan State University),https://www.coursera.org/learn/entrepreneurial-mindset
Developing Android Apps with App Inventor (The Hong Kong University of Science and Technology),https://www.coursera.org/learn/app-inventor-android
"Developing Applications with SQL, Databases, and Django (IBM Skills Network)",https://www.coursera.org/learn/developing-applications-with-sql-databases-and-django
Developing Cloud Apps with Node.js and React (IBM Skills Network),https://www.coursera.org/learn/node-js
Developing Cloud Native Applications (IBM Skills Network),https://www.coursera.org/learn/developing-cloud-native-applications
Developing Customer Insights with Empathy Map Canvas (Coursera Project Network),https://www.coursera.org/learn/developing-customer-insights-with-empathy-map-canvas
Developing Data Models with LookML (Google Cloud),https://www.coursera.org/learn/developing-data-models-with-lookml
Developing Data Models with LookML 日本語版 (Google Cloud),https://www.coursera.org/learn/developing-data-models-with-lookml-ja
Developing Data Products (Johns Hopkins University),https://www.coursera.org/learn/data-products
Developing FPGA-accelerated cloud applications with SDAccel: Practice (Politecnico di Milano),https://www.coursera.org/learn/fpga-sdaccel-practice
Developing FPGA-accelerated cloud applications with SDAccel: Theory (Politecnico di Milano),https://www.coursera.org/learn/fpga-sdaccel-theory
"Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship (University of Maryland, College Park)",https://www.coursera.org/learn/innovative-ideas
"Developing Innovative Ideas for Product Leaders (University of Maryland, College Park)",https://www.coursera.org/learn/developing-innovative-ideas-for-product-leaders
Developing Interpersonal Skills (IBM Skills Network),https://www.coursera.org/learn/interpersonal-skills
Developing Responsive Web Pages Using HTML5 and CSS3 (NIIT),https://www.coursera.org/learn/developing-responsive-web-pages-using-html5-and-css3
Developing Your Musicianship (Berklee College of Music),https://www.coursera.org/learn/develop-your-musicianship
Developing Your Musicianship: Final Project (Berklee College of Music),https://www.coursera.org/learn/musicianship-final-project
Developing a Connect Four Game using Java OOP (Coursera Project Network),https://www.coursera.org/learn/developing-a-connect-four-game-using-java-oop
Developing a Google SRE Culture (Google Cloud),https://www.coursera.org/learn/developing-a-google-sre-culture
Developing a Google SRE Culture en Français (Google Cloud),https://www.coursera.org/learn/developing-a-google-sre-culture-fr
Developing a Marketing Mix for Growth (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/marketing-management-two
Developing a Programme Management Blueprint with ClickUp (Coursera Project Network),https://www.coursera.org/learn/program-blueprint
Developing a Project Schedule (Coursera Project Network),https://www.coursera.org/learn/develop-project-schedule
Developing a REST API with Go and Cloud Run (Google Cloud),https://www.coursera.org/learn/googlecloud-developing-a-rest-api-with-go-and-cloud-run-tdech
Developing a Roadmap Timeline in PowerPoint (Coursera Project Network),https://www.coursera.org/learn/developing-roadmap-timeline-powerpoint
Developing a Systems Mindset (University of Colorado Boulder),https://www.coursera.org/learn/systems-mindset
Developing a Winning Marketing Strategy (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/marketing-management
Developing an Agile Team (University of Colorado System),https://www.coursera.org/learn/developing-agile-team
"Developing the Opportunity for Corporate Entrepreneurs (University of Maryland, College Park)",https://www.coursera.org/learn/corporate-entrepreneurs-opportunity
Developing the SIR Model (Imperial College London),https://www.coursera.org/learn/developing-the-sir-model
Developing with Cloud Run (Google Cloud),https://www.coursera.org/learn/googlecloud-developing-with-cloud-run-pecb1
Development Methodologies Overview (LearnQuest),https://www.coursera.org/learn/development-methodologies-overview
Development of Real-Time Systems (EIT Digital ),https://www.coursera.org/learn/real-time-systems
Developments of structural dynamics (ISAE-SUPAERO),https://www.coursera.org/learn/developments-of-structural-dynamics
"Devenir entrepreneur du changement (HEC Paris, Ticket for Change)",https://www.coursera.org/learn/entrepreneur-changement
Device-based Models with TensorFlow Lite (DeepLearning.AI),https://www.coursera.org/learn/device-based-models-tensorflow
Diabetes - a Global Challenge (University of Copenhagen),https://www.coursera.org/learn/diabetes
Diabetes Disease Detection with XG-Boost and Neural Networks (Coursera Project Network),https://www.coursera.org/learn/diabetes-disease-detection-with-xg-boost-and-neural-networks
Diabetes Prediction With Pyspark MLLIB (Coursera Project Network),https://www.coursera.org/learn/diabetes-prediction-with-pyspark-mllib
Diabetes – the Essential Facts (University of Copenhagen),https://www.coursera.org/learn/diabetes-essential-facts
Diabetic Retinopathy Detection with Artificial Intelligence (Coursera Project Network),https://www.coursera.org/learn/retinopathy-detection-using-deep-learning
Diagnosing Health Behaviors for Global Health Programs (Johns Hopkins University),https://www.coursera.org/learn/health-behaviors-global
Diagnóstico y tratamiento del dolor neuropático en atención primaria (Universidad de los Andes),https://www.coursera.org/learn/dolor-neuropatico-anestesiologia
Diagramas de afinidad en Miro (Coursera Project Network),https://www.coursera.org/learn/diagramas-de-afinidad-en-miro
Dialogflow CX: Bot Building Basics (Google Cloud),https://www.coursera.org/learn/googlecloud-dialogflow-cx-bot-building-basics-cpf3s
Dialogflow CX: Contextual Intents (Google Cloud),https://www.coursera.org/learn/googlecloud-dialogflow-cx-contextual-intents-aajjz
Dialogflow CX: Enable IVR Features for your Voice Agent (Google Cloud),https://www.coursera.org/learn/googlecloud-dialogflow-cx-enable-ivr-features-for-your-voice-agent-9oetz
Dialogflow CX: Managing Environments (Google Cloud),https://www.coursera.org/learn/googlecloud-dialogflow-cx-managing-environments-5tx7m
Dialogflow CX: Parameter Manipulation (Google Cloud),https://www.coursera.org/learn/googlecloud-dialogflow-cx-parameter-manipulation-i0flv
Dialogflow Logging and Monitoring in Operations Suite (Google Cloud),https://www.coursera.org/learn/googlecloud-dialogflow-logging-and-monitoring-in-operations-suite-vdtka
Dice Game in Python (Coursera Project Network),https://www.coursera.org/learn/dice-game-python
Die Bits und Bytes von Computernetzwerken (Google),https://www.coursera.org/learn/computer-networking-de
Differential Equations Part I Basic Theory (Korea Advanced Institute of Science and Technology(KAIST)),https://www.coursera.org/learn/ordinary-differential-equations
Differential Equations Part II Series Solutions (Korea Advanced Institute of Science and Technology(KAIST)),https://www.coursera.org/learn/introduction-to-ordinary-differential-equations-part-2
Differential Equations Part III Systems of Equations (Korea Advanced Institute of Science and Technology(KAIST)),https://www.coursera.org/learn/differential-equations-part-iii-systems-of-equations
Differential Equations for Engineers (The Hong Kong University of Science and Technology),https://www.coursera.org/learn/differential-equations-engineers
Digging Deeper into Audience Reports in Google Analytics (Coursera Project Network),https://www.coursera.org/learn/digging-deeper-into-audience-reports-in-google-analytics
"Digital Business - Capstone project (École Polytechnique, Institut Mines-Télécom)",https://www.coursera.org/learn/digital-business
Digital Business - Understand the digital world (Institut Mines-Télécom),https://www.coursera.org/learn/understanding-digital-world
Digital Business Marketing with Easil (Coursera Project Network),https://www.coursera.org/learn/digital-business-marketing-easil
Digital Business Models (Lund University),https://www.coursera.org/learn/digital-business-models
Digital Channel Planning and E-Commerce Strategy (Digital Marketing Institute),https://www.coursera.org/learn/digital-channel-planning-ecommerce-strategy
Digital Competition in Financial Services (Copenhagen Business School),https://www.coursera.org/learn/digital-competition-financial-services
"Digital Fashion Industry (Parsons School of Design, The New School)",https://www.coursera.org/learn/digital-fashion-industry
"Digital Fashion Mindset (Parsons School of Design, The New School)",https://www.coursera.org/learn/digital-fashion-mindset
"Digital Fashion Reality (Parsons School of Design, The New School)",https://www.coursera.org/learn/digital-fashion-reality
Digital Footprint (The University of Edinburgh),https://www.coursera.org/learn/digital-footprint
Digital Forensics Concepts (Infosec),https://www.coursera.org/learn/digital-forensics-concepts
Digital Forensics Essentials (DFE) (EC-Council),https://www.coursera.org/learn/digital-forensics-essentials-dfe
"Digital Governance (Erasmus University Rotterdam, University of Leeds)",https://www.coursera.org/learn/digitalgovernance
Digital Information Literacy (The State University of New York),https://www.coursera.org/learn/digital-information-literacy
Digital Leadership and Digital Strategy Execution (Digital Marketing Institute),https://www.coursera.org/learn/digital-leadership-digital-strategy-execution
"Digital Manufacturing & Design (University at Buffalo, The State University of New York)",https://www.coursera.org/learn/digital-manufacturing-design
Digital Marketing Analytics in Practice (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/digital-analytics
Digital Marketing Analytics in Theory (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/marketing-analytics
Digital Marketing Capstone (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/digital-marketing-capstone
"Digital Marketing Strategy with Goldman Sachs 10,000 Women (Goldman Sachs)",https://www.coursera.org/learn/10kw-digital-marketing
Digital Media and Marketing Principles (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/marketing-channels
Digital Media and Marketing Strategies (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/marketing-plan
Digital Product Management: Modern Fundamentals (University of Virginia),https://www.coursera.org/learn/uva-darden-digital-product-management
Digital Signal Processing 1: Basic Concepts and Algorithms (École Polytechnique Fédérale de Lausanne),https://www.coursera.org/learn/dsp1
Digital Signal Processing 2: Filtering (École Polytechnique Fédérale de Lausanne),https://www.coursera.org/learn/dsp2
Digital Signal Processing 3: Analog vs Digital (École Polytechnique Fédérale de Lausanne),https://www.coursera.org/learn/dsp3
Digital Signal Processing 4: Applications (École Polytechnique Fédérale de Lausanne),https://www.coursera.org/learn/dsp4
Digital Strategy and Business Opportunity (Digital Marketing Institute),https://www.coursera.org/learn/digital-strategy-business-opportunity
Digital Systems: From Logic Gates to Processors (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/digital-systems
"Digital Thread: Components (University at Buffalo, The State University of New York)",https://www.coursera.org/learn/digital-thread-components
"Digital Thread: Implementation (University at Buffalo, The State University of New York)",https://www.coursera.org/learn/digital-thread-implementation
"Digital Transformation (University of Virginia, BCG)",https://www.coursera.org/learn/bcg-uva-darden-digital-transformation
Digital Transformation of Financial Services - Capstone Project (Copenhagen Business School),https://www.coursera.org/learn/digital-transformation-financial-services-project
Digital Twins (University of Michigan),https://www.coursera.org/learn/digital-twins
"Digital business - Act on the digital world (École Polytechnique, Institut Mines-Télécom)",https://www.coursera.org/learn/act-on-digital-world
"Digital business - Grow on digital world (École Polytechnique, Institut Mines-Télécom)",https://www.coursera.org/learn/grow-on-digital-world
"Digitale Transformation (BCG, University of Virginia)",https://www.coursera.org/learn/bcg-uva-darden-digital-transformation-de
Digitales Business Marketing mit Easil (Coursera Project Network),https://www.coursera.org/learn/digitales-business-marketing-easil
Digitalisation in Aeronautics (Technische Universität München (TUM)),https://www.coursera.org/learn/aeronautics
Digitalisation in Space Research (Technische Universität München (TUM)),https://www.coursera.org/learn/space
Digitalisation in the Aerospace Industry (Technische Universität München (TUM)),https://www.coursera.org/learn/industry
Dimensionality Reduction using an Autoencoder in Python (Coursera Project Network),https://www.coursera.org/learn/dimensionality-reduction-autoencoder-python
Dino 101: Dinosaur Paleobiology (University of Alberta),https://www.coursera.org/learn/dino101
Diode - pn Junction and Metal Semiconductor Contact (University of Colorado Boulder),https://www.coursera.org/learn/diode-pn-junction-metal-semiconductor-contact
Disability Awareness and Support (University of Pittsburgh),https://www.coursera.org/learn/disability-awareness
Disability Inclusion in Education: Building Systems of Support (University of Cape Town),https://www.coursera.org/learn/disability-inclusion-education
Disaster Preparedness (University of Pittsburgh),https://www.coursera.org/learn/disaster-preparedness
Disaster Risk Management and Korean Policies (Yonsei University),https://www.coursera.org/learn/disaster-risk-management-korean-policies
"Disaster, Crisis, and Emergency Preparedness Communication (The State University of New York)",https://www.coursera.org/learn/disaster-crisis-emergency-preparedness-communication
Discounted Cash Flow Modeling (Coursera Project Network),https://www.coursera.org/learn/discounted-cash-flow-modeling
Discover Best Practice Farming for a Sustainable 2050 (University of Western Australia),https://www.coursera.org/learn/best-practice-farming-sustainable-2050
Discover all the features of ZOOM (Coursera Project Network),https://www.coursera.org/learn/discover-all-the-features-of-zoom
Discover types of Facebook Ads and the best for you (Coursera Project Network),https://www.coursera.org/learn/discover-types-of-facebook-ads-and-the-best-for-you
Discrete Mathematics (Shanghai Jiao Tong University),https://www.coursera.org/learn/discrete-mathematics
Discrete Optimization (The University of Melbourne),https://www.coursera.org/learn/discrete-optimization
Disease Clusters (Johns Hopkins University),https://www.coursera.org/learn/disease-clusters
"Disease Screening in Public Health (University of Geneva, University of Lausanne)",https://www.coursera.org/learn/screening
Diseña Productos Digitales con Visme (Coursera Project Network),https://www.coursera.org/learn/disena-productos-digitales-visme
Diseña historias para Instagram y Facebook con Easil (Coursera Project Network),https://www.coursera.org/learn/disena-historias-instagram-facebook-easil
Diseña historias para Instagram y Facebook con Visme (Coursera Project Network),https://www.coursera.org/learn/disena-historias-instagram-facebook-visme
Diseña imprimibles para cursos en línea usando Canva (Coursera Project Network),https://www.coursera.org/learn/disena-imprimibles-cursos-linea-canva
Diseña infografías con Prezi (Coursera Project Network),https://www.coursera.org/learn/disena-infografias-con-prezi
Diseña stories para Instagram y Facebook con Canva (Coursera Project Network),https://www.coursera.org/learn/disena-stories-instagram-facebook-canva
Diseña tu eBook con Canva (Coursera Project Network),https://www.coursera.org/learn/disena-tu-ebook-canva
Diseñando aplicaciones de IoT con Azure (Coursera Project Network),https://www.coursera.org/learn/iot-azure
Diseñando bots con Azure Health Bot (Coursera Project Network),https://www.coursera.org/learn/microsoft-healthcare-bot
Diseñando logos en Adobe Illustrator (Coursera Project Network),https://www.coursera.org/learn/disenando-logos-en-adobe-illustrator
Diseñando modelos de ML con Amazon Sagemaker (Coursera Project Network),https://www.coursera.org/learn/modelos-sagemaker
Diseñando páginas web con Bootstrap 4 (Universidad Austral),https://www.coursera.org/learn/disenando-paginas-bootstrap4
Diseñando tarjetas de presentación en Adobe Illustrator (Coursera Project Network),https://www.coursera.org/learn/diseando-tarjetas-de-presentacion-en-adobe-illustrator
Diseñando tu primer modelo con Pytorch (Coursera Project Network),https://www.coursera.org/learn/disenando-tu-primer-modelo-con-pytorch
Diseñando un bot con Azure LUIS (Coursera Project Network),https://www.coursera.org/learn/bot-luis
Diseñando una estrategia de negocios en América Latina (Tecnológico de Monterrey),https://www.coursera.org/learn/disenando-estrategia-negocio-america-latina
Diseñando una presentación en PowerPoint (Coursera Project Network),https://www.coursera.org/learn/disenando-una-presentacion-en-powerpoint
Diseñar una experiencia del usuario de una iniciativa de interés público y prepararse para el trabajo (Google),https://www.coursera.org/learn/diseno-de-ux-para-el-bien-social-y-preparacion-para-trabajo
Diseñe su Aula Virtual con Canva (Coursera Project Network),https://www.coursera.org/learn/disene-aula-virtual-canva
Diseño de Experiencia en Servicios (Universidad Austral),https://www.coursera.org/learn/diseno-experiencia-servicios
Diseño de Proyectos de Desarrollo (Banco Interamericano de Desarrollo),https://www.coursera.org/learn/diseno-de-proyectos-de-desarrollo
Diseño de Videojuegos: Una introducción (Universidad de los Andes),https://www.coursera.org/learn/diseno-videojuegos-intro
Diseño de cuestionarios para encuestas sociales (University of Michigan),https://www.coursera.org/learn/questionnaire-design-es
Diseño de proyectos para promover el bienestar (Universidad de los Andes),https://www.coursera.org/learn/diseno-proyectos-promocion-bienestar
Diseño de videojuegos (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/videojuegos-diseno
Diseño e innovación de modelo de negocios (Tecnológico de Monterrey),https://www.coursera.org/learn/diseo-e-innovacin-de-modelo-de-negocios
Diseño instruccional para el aprendizaje activo (Tecnológico de Monterrey),https://www.coursera.org/learn/aprendizaje-activo
Diseño y Creación de un Emprendimiento Social (Pontificia Universidad Católica de Chile),https://www.coursera.org/learn/emprendimiento-social-negocios-sustentable-canvas-sociales
Diseño y creación de videojuegos: proyecto final (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/videojuegos-capstone
Diseños web adaptables en Adobe XD (Google),https://www.coursera.org/learn/disenos-web-adaptables-en-adobe-xd
Display Simple Data with Bar Chart and Split Pane in JavaFX (Coursera Project Network),https://www.coursera.org/learn/display-simple-data-with-bar-chart-and-split-pane-in-javafx
Display Simple Data with Pie Chart and Tabbed Pane in JavaFX (Coursera Project Network),https://www.coursera.org/learn/display-simple-data-with-piechart-and-tabbedpane-in-javafx
Display Student Data with Linechart and Separator in JavaFX (Coursera Project Network),https://www.coursera.org/learn/display-student-data-with-linechart-and-separator-in-javafx
Displays (University of Colorado Boulder),https://www.coursera.org/learn/displays
"Distributed Computing with Spark SQL (University of California, Davis)",https://www.coursera.org/learn/spark-sql
Distributed Image Processing in Cloud Dataproc (Google Cloud),https://www.coursera.org/learn/googlecloud-distributed-image-processing-in-cloud-dataproc-fmywi
Distributed Load Testing Using Kubernetes (Google Cloud),https://www.coursera.org/learn/googlecloud-distributed-load-testing-using-kubernetes-9vl8y
Distributed Machine Learning with Google Cloud ML (Google Cloud),https://www.coursera.org/learn/googlecloud-distributed-machine-learning-with-google-cloud-ml-xltwe
Distributed Multi-worker TensorFlow Training on Kubernetes (Google Cloud),https://www.coursera.org/learn/googlecloud-distributed-multi-worker-tensorflow-training-on-kubernetes-bjdjq
Distributed Programming in Java (Rice University),https://www.coursera.org/learn/distributed-programming-in-java
Diversidade e Inovação na Prática: Casos de Sucesso (Fundação Instituto de Administração),https://www.coursera.org/learn/diversidade-e-inovacao-na-pratica-casos-de-sucesso
Diversity and Belonging in Businesses and Organizations (IE Business School),https://www.coursera.org/learn/diversity-and-belonging-in-businesses-and-organizations
"Diversity and Inclusion for HR Professionals (University of California, Irvine)",https://www.coursera.org/learn/diversity-and-inclusion-for-hr-professionals
